Fecha,Nombre Corto,Localidad,Comuna,Grupo Cliente,Clientes,M3 Ap
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047110710195e-06
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560477411812376e-06
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047419943426e-06
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047583620621e-06
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475002237625e-06
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047542716157e-06
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047521065418e-06
2027-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047532096909e-06
2027-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.45604752647614e-06
2027-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475293400364e-06
2027-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047527880823e-06
2027-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528624322e-06
2027-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475282454945e-06
2028-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528438515e-06
2028-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283401665e-06
2028-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528390277e-06
2028-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528364745e-06
2028-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283777545e-06
2028-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283711264e-06
2028-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283745036e-06
2028-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528372782e-06
2028-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373659e-06
2028-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373213e-06
2028-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283734405e-06
2028-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733245e-06
2029-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373384e-06
2029-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373353e-06
2029-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733685e-06
2029-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373361e-06
2029-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373365e-06
2029-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2029-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.456047528373364e-06
2029-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2029-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2029-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2029-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2029-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2030-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,No Residencial,0.0,4.4560475283733635e-06
2025-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.8805863797536666e-156,0.0
2025-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881358694489817e-156,0.0
2025-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.8813590116621936e-156,0.0
2025-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.8813590117924493e-156,0.0
2025-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2027-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2028-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2029-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-01-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-02-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-03-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-04-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-05-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-06-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-07-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-08-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-09-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-10-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-11-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2030-12-01,AGUAS ANDINAS,GRAN SANTIAGO,ISLA DE MAIPO,Residencial,1.881359011792503e-156,0.0
2025-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,45436.163027295275,647628.2799842844
2025-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,45581.744231954595,648029.1650216475
2025-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,45727.32543661392,648430.0500590106
2025-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,45872.90664127325,648830.9350963737
2025-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46018.48784593257,649231.8201337368
2025-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46164.06905059189,649632.7051710999
2025-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46309.65025525121,650033.5902084629
2025-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46455.23145991054,650434.4752458261
2025-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46600.81266456986,650835.3602831891
2025-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46746.393869229185,651236.2453205523
2025-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,46891.975073888505,651637.1303579153
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47037.556278547825,652038.0153952783
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47183.137483207145,652438.9004326415
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47328.71868786647,652839.7854700045
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47474.29989252579,653240.6705073677
2026-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47619.88109718512,653641.5555447307
2026-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47765.46230184444,654042.4405820938
2026-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,47911.04350650376,654443.3256194569
2026-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48056.62471116308,654844.21065682
2026-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48202.20591582241,655245.0956941831
2026-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48347.78712048173,655645.9807315462
2026-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48493.368325141055,656046.8657689092
2026-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48638.949529800375,656447.7508062724
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48784.530734459695,656848.6358436354
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,48930.111939119015,657249.5208809986
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49075.69314377834,657650.4059183616
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49221.27434843766,658051.2909557247
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49366.85555309699,658452.1759930878
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49512.43675775631,658853.0610304509
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49658.01796241563,659253.946067814
2027-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49803.59916707495,659654.831105177
2027-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,49949.18037173428,660055.7161425401
2027-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50094.7615763936,660456.6011799033
2027-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50240.342781052925,660857.4862172663
2027-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50385.923985712245,661258.3712546295
2027-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50531.505190371565,661659.2562919925
2028-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50677.086395030885,662060.1413293555
2028-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50822.66759969021,662461.0263667187
2028-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,50968.24880434953,662861.9114040817
2028-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51113.83000900886,663262.7964414449
2028-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51259.41121366818,663663.6814788079
2028-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51404.9924183275,664064.5665161711
2028-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51550.57362298682,664465.4515535341
2028-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51696.15482764615,664866.3365908972
2028-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51841.73603230547,665267.2216282603
2028-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,51987.317236964795,665668.1066656234
2028-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,52132.898441624115,666068.9917029865
2028-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,52278.479646283435,666469.8767403496
2029-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,52424.060850942755,666870.7617777127
2029-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,52569.64205560208,667271.6468150758
2029-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,52715.2232602614,667672.5318524388
2029-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,52860.80446492073,668073.416889802
2029-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53006.38566958005,668474.301927165
2029-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53151.96687423937,668875.1869645282
2029-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53297.54807889869,669276.0720018912
2029-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53443.12928355802,669676.9570392543
2029-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53588.71048821734,670077.8420766174
2029-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53734.291692876664,670478.7271139805
2029-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,53879.872897535985,670879.6121513436
2029-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54025.454102195305,671280.4971887066
2030-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54171.035306854625,671681.3822260697
2030-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54316.61651151395,672082.2672634328
2030-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54462.19771617327,672483.1523007959
2030-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54607.7789208326,672884.037338159
2030-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54753.36012549192,673284.9223755221
2030-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,54898.94133015124,673685.8074128851
2030-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,55044.52253481056,674086.6924502483
2030-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,55190.10373946989,674487.5774876113
2030-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,55335.68494412921,674888.4625249745
2030-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,55481.266148788534,675289.3475623375
2030-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,55626.847353447854,675690.2325997006
2030-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA CISTERNA,Residencial,55772.428558107174,676091.1176370637
2025-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,144755.4577336642,2534501.577305211
2025-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,145014.20396969648,2535056.177055302
2025-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,145272.9502057288,2535610.776805393
2025-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,145531.6964417611,2536165.376555484
2025-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,145790.4426777934,2536719.9763055746
2025-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,146049.18891382572,2537274.5760556655
2025-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,146307.935149858,2537829.1758057564
2025-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,146566.68138589032,2538383.775555847
2025-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,146825.42762192263,2538938.375305938
2025-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,147084.17385795494,2539492.975056029
2025-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,147342.92009398725,2540047.57480612
2025-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,147601.66633001954,2540602.1745562106
2026-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,147860.41256605185,2541156.7743063015
2026-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,148119.15880208416,2541711.3740563923
2026-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,148377.90503811647,2542265.973806483
2026-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,148636.65127414878,2542820.573556574
2026-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,148895.39751018106,2543375.173306665
2026-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,149154.14374621338,2543929.773056756
2026-07-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,149412.8899822457,2544484.372806847
2026-08-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,149671.63621827797,2545038.972556938
2026-09-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,149930.3824543103,2545593.572307029
2026-10-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,150189.1286903426,2546148.1720571197
2026-11-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,150447.8749263749,2546702.7718072105
2026-12-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,150706.62116240722,2547257.3715573014
2027-01-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,150965.3673984395,2547811.971307392
2027-02-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,151224.1136344718,2548366.571057483
2027-03-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,151482.85987050412,2548921.170807574
2027-04-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,151741.60610653643,2549475.770557665
2027-05-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,152000.35234256875,2550030.3703077557
2027-06-01,AGUAS ANDINAS,GRAN SANTIAGO,LA FLORIDA,Residencial,152259.09857860103,2550584.9700578465
