Fecha;Nombre Comuna;Año;Poblacion;Mes
01/10/2019;BUIN;2019;108977.25;10
01/11/2019;BUIN;2019;109198.5;11
01/12/2019;BUIN;2019;109419.75;12
01/01/2020;BUIN;2020;109641;1
01/02/2020;BUIN;2020;109832.0833;2
01/03/2020;BUIN;2020;110023.1667;3
01/04/2020;BUIN;2020;110214.25;4
01/05/2020;BUIN;2020;110405.3333;5
01/06/2020;BUIN;2020;110596.4167;6
01/07/2020;BUIN;2020;110787.5;7
01/08/2020;BUIN;2020;110978.5833;8
01/09/2020;BUIN;2020;111169.6667;9
01/10/2020;BUIN;2020;111360.75;10
01/11/2020;BUIN;2020;111551.8333;11
01/12/2020;BUIN;2020;111742.9167;12
01/01/2021;BUIN;2021;111934;1
01/02/2021;BUIN;2021;112108.5;2
01/03/2021;BUIN;2021;112283;3
01/04/2021;BUIN;2021;112457.5;4
01/05/2021;BUIN;2021;112632;5
01/06/2021;BUIN;2021;112806.5;6
01/07/2021;BUIN;2021;112981;7
01/08/2021;BUIN;2021;113155.5;8
01/09/2021;BUIN;2021;113330;9
01/10/2021;BUIN;2021;113504.5;10
01/11/2021;BUIN;2021;113679;11
01/12/2021;BUIN;2021;113853.5;12
01/01/2022;BUIN;2022;114028;1
01/02/2022;BUIN;2022;114195;2
01/03/2022;BUIN;2022;114362;3
01/04/2022;BUIN;2022;114529;4
01/05/2022;BUIN;2022;114696;5
01/06/2022;BUIN;2022;114863;6
01/07/2022;BUIN;2022;115030;7
01/08/2022;BUIN;2022;115197;8
01/09/2022;BUIN;2022;115364;9
01/10/2022;BUIN;2022;115531;10
01/11/2022;BUIN;2022;115698;11
01/12/2022;BUIN;2022;115865;12
01/01/2023;BUIN;2023;116032;1
01/02/2023;BUIN;2023;116194.5;2
01/03/2023;BUIN;2023;116357;3
01/04/2023;BUIN;2023;116519.5;4
01/05/2023;BUIN;2023;116682;5
01/06/2023;BUIN;2023;116844.5;6
01/07/2023;BUIN;2023;117007;7
01/08/2023;BUIN;2023;117169.5;8
01/09/2023;BUIN;2023;117332;9
01/10/2023;BUIN;2023;117494.5;10
01/11/2023;BUIN;2023;117657;11
01/12/2023;BUIN;2023;117819.5;12
01/01/2024;BUIN;2024;117982;1
01/02/2024;BUIN;2024;118140.5833;2
01/03/2024;BUIN;2024;118299.1667;3
01/04/2024;BUIN;2024;118457.75;4
01/05/2024;BUIN;2024;118616.3333;5
01/06/2024;BUIN;2024;118774.9167;6
01/07/2024;BUIN;2024;118933.5;7
01/08/2024;BUIN;2024;119092.0833;8
01/09/2024;BUIN;2024;119250.6667;9
01/10/2024;BUIN;2024;119409.25;10
01/11/2024;BUIN;2024;119567.8333;11
01/12/2024;BUIN;2024;119726.4167;12
01/01/2025;BUIN;2025;119885;1
01/02/2025;BUIN;2025;120039.3333;2
01/03/2025;BUIN;2025;120193.6667;3
01/04/2025;BUIN;2025;120348;4
01/05/2025;BUIN;2025;120502.3333;5
01/06/2025;BUIN;2025;120656.6667;6
01/07/2025;BUIN;2025;120811;7
01/08/2025;BUIN;2025;120965.3333;8
01/09/2025;BUIN;2025;121119.6667;9
01/10/2025;BUIN;2025;121274;10
01/11/2025;BUIN;2025;121428.3333;11
01/12/2025;BUIN;2025;121582.6667;12
01/01/2026;BUIN;2026;121737;1
01/02/2026;BUIN;2026;121886.1667;2
01/03/2026;BUIN;2026;122035.3333;3
01/04/2026;BUIN;2026;122184.5;4
01/05/2026;BUIN;2026;122333.6667;5
01/06/2026;BUIN;2026;122482.8333;6
01/07/2026;BUIN;2026;122632;7
01/08/2026;BUIN;2026;122781.1667;8
01/09/2026;BUIN;2026;122930.3333;9
01/10/2026;BUIN;2026;123079.5;10
01/11/2026;BUIN;2026;123228.6667;11
01/12/2026;BUIN;2026;123377.8333;12
01/01/2027;BUIN;2027;123527;1
01/02/2027;BUIN;2027;123670.1667;2
01/03/2027;BUIN;2027;123813.3333;3
01/04/2027;BUIN;2027;123956.5;4
01/05/2027;BUIN;2027;124099.6667;5
01/06/2027;BUIN;2027;124242.8333;6
01/07/2027;BUIN;2027;124386;7
01/08/2027;BUIN;2027;124529.1667;8
01/09/2027;BUIN;2027;124672.3333;9
01/10/2027;BUIN;2027;124815.5;10
01/11/2027;BUIN;2027;124958.6667;11
01/12/2027;BUIN;2027;125101.8333;12
01/01/2028;BUIN;2028;125245;1
01/02/2028;BUIN;2028;125383.6667;2
01/03/2028;BUIN;2028;125522.3333;3
01/04/2028;BUIN;2028;125661;4
01/05/2028;BUIN;2028;125799.6667;5
01/06/2028;BUIN;2028;125938.3333;6
01/07/2028;BUIN;2028;126077;7
01/08/2028;BUIN;2028;126215.6667;8
01/09/2028;BUIN;2028;126354.3333;9
01/10/2028;BUIN;2028;126493;10
01/11/2028;BUIN;2028;126631.6667;11
01/12/2028;BUIN;2028;126770.3333;12
01/01/2029;BUIN;2029;126909;1
01/02/2029;BUIN;2029;127040.5;2
01/03/2029;BUIN;2029;127172;3
01/04/2029;BUIN;2029;127303.5;4
01/05/2029;BUIN;2029;127435;5
01/06/2029;BUIN;2029;127566.5;6
01/07/2029;BUIN;2029;127698;7
01/08/2029;BUIN;2029;127829.5;8
01/09/2029;BUIN;2029;127961;9
01/10/2029;BUIN;2029;128092.5;10
01/11/2029;BUIN;2029;128224;11
01/12/2029;BUIN;2029;128355.5;12
01/01/2030;BUIN;2030;128487;1
01/02/2030;BUIN;2030;128613.8333;2
01/03/2030;BUIN;2030;128740.6667;3
01/04/2030;BUIN;2030;128867.5;4
01/05/2030;BUIN;2030;128994.3333;5
01/06/2030;BUIN;2030;129121.1667;6
01/07/2030;BUIN;2030;129248;7
01/08/2030;BUIN;2030;129374.8333;8
01/09/2030;BUIN;2030;129501.6667;9
01/10/2030;BUIN;2030;129628.5;10
01/11/2030;BUIN;2030;129755.3333;11
01/12/2030;BUIN;2030;129882.1667;12
01/01/2031;BUIN;2031;130009;1
01/02/2031;BUIN;2031;130130.25;2
01/03/2031;BUIN;2031;130251.5;3
01/04/2031;BUIN;2031;130372.75;4
01/05/2031;BUIN;2031;130494;5
01/06/2031;BUIN;2031;130615.25;6
01/07/2031;BUIN;2031;130736.5;7
01/08/2031;BUIN;2031;130857.75;8
01/09/2031;BUIN;2031;130979;9
01/10/2031;BUIN;2031;131100.25;10
01/11/2031;BUIN;2031;131221.5;11
01/12/2031;BUIN;2031;131342.75;12
01/01/2032;BUIN;2032;131464;1
01/02/2032;BUIN;2032;131578.8333;2
01/03/2032;BUIN;2032;131693.6667;3
01/04/2032;BUIN;2032;131808.5;4
01/05/2032;BUIN;2032;131923.3333;5
01/06/2032;BUIN;2032;132038.1667;6
01/07/2032;BUIN;2032;132153;7
01/08/2032;BUIN;2032;132267.8333;8
01/09/2032;BUIN;2032;132382.6667;9
01/10/2032;BUIN;2032;132497.5;10
01/11/2032;BUIN;2032;132612.3333;11
01/12/2032;BUIN;2032;132727.1667;12
01/01/2033;BUIN;2033;132842;1
01/02/2033;BUIN;2033;132949.75;2
01/03/2033;BUIN;2033;133057.5;3
01/04/2033;BUIN;2033;133165.25;4
01/05/2033;BUIN;2033;133273;5
01/06/2033;BUIN;2033;133380.75;6
01/07/2033;BUIN;2033;133488.5;7
01/08/2033;BUIN;2033;133596.25;8
01/09/2033;BUIN;2033;133704;9
01/10/2033;BUIN;2033;133811.75;10
01/11/2033;BUIN;2033;133919.5;11
01/12/2033;BUIN;2033;134027.25;12
01/01/2034;BUIN;2034;134135;1
01/02/2034;BUIN;2034;134236.5;2
01/03/2034;BUIN;2034;134338;3
01/04/2034;BUIN;2034;134439.5;4
01/05/2034;BUIN;2034;134541;5
01/06/2034;BUIN;2034;134642.5;6
01/07/2034;BUIN;2034;134744;7
01/08/2034;BUIN;2034;134845.5;8
01/09/2034;BUIN;2034;134947;9
01/10/2034;BUIN;2034;135048.5;10
01/11/2034;BUIN;2034;135150;11
01/12/2034;BUIN;2034;135251.5;12
01/01/2035;BUIN;2035;135353;1
01/02/2035;BUIN;2035;135353;2
01/03/2035;BUIN;2035;135353;3
01/04/2035;BUIN;2035;135353;4
01/05/2035;BUIN;2035;135353;5
01/06/2035;BUIN;2035;135353;6
01/07/2035;BUIN;2035;135353;7
01/08/2035;BUIN;2035;135353;8
01/09/2035;BUIN;2035;135353;9
01/10/2035;BUIN;2035;135353;10
01/11/2035;BUIN;2035;135353;11
01/12/2035;BUIN;2035;135353;12
01/01/2002;CALERA DE TANGO;2002;18809;1
01/02/2002;CALERA DE TANGO;2002;18860.08333;2
01/03/2002;CALERA DE TANGO;2002;18911.16667;3
01/04/2002;CALERA DE TANGO;2002;18962.25;4
01/05/2002;CALERA DE TANGO;2002;19013.33333;5
01/06/2002;CALERA DE TANGO;2002;19064.41667;6
01/07/2002;CALERA DE TANGO;2002;19115.5;7
01/08/2002;CALERA DE TANGO;2002;19166.58333;8
01/09/2002;CALERA DE TANGO;2002;19217.66667;9
01/10/2002;CALERA DE TANGO;2002;19268.75;10
01/11/2002;CALERA DE TANGO;2002;19319.83333;11
01/12/2002;CALERA DE TANGO;2002;19370.91667;12
01/01/2003;CALERA DE TANGO;2003;19422;1
01/02/2003;CALERA DE TANGO;2003;19470.08333;2
01/03/2003;CALERA DE TANGO;2003;19518.16667;3
01/04/2003;CALERA DE TANGO;2003;19566.25;4
01/05/2003;CALERA DE TANGO;2003;19614.33333;5
01/06/2003;CALERA DE TANGO;2003;19662.41667;6
01/07/2003;CALERA DE TANGO;2003;19710.5;7
01/08/2003;CALERA DE TANGO;2003;19758.58333;8
01/09/2003;CALERA DE TANGO;2003;19806.66667;9
01/10/2003;CALERA DE TANGO;2003;19854.75;10
01/11/2003;CALERA DE TANGO;2003;19902.83333;11
01/12/2003;CALERA DE TANGO;2003;19950.91667;12
01/01/2004;CALERA DE TANGO;2004;19999;1
01/02/2004;CALERA DE TANGO;2004;20045.08333;2
01/03/2004;CALERA DE TANGO;2004;20091.16667;3
01/04/2004;CALERA DE TANGO;2004;20137.25;4
01/05/2004;CALERA DE TANGO;2004;20183.33333;5
01/06/2004;CALERA DE TANGO;2004;20229.41667;6
01/07/2004;CALERA DE TANGO;2004;20275.5;7
01/08/2004;CALERA DE TANGO;2004;20321.58333;8
01/09/2004;CALERA DE TANGO;2004;20367.66667;9
01/10/2004;CALERA DE TANGO;2004;20413.75;10
01/11/2004;CALERA DE TANGO;2004;20459.83333;11
01/12/2004;CALERA DE TANGO;2004;20505.91667;12
01/01/2005;CALERA DE TANGO;2005;20552;1
01/02/2005;CALERA DE TANGO;2005;20596.66667;2
01/03/2005;CALERA DE TANGO;2005;20641.33333;3
01/04/2005;CALERA DE TANGO;2005;20686;4
01/05/2005;CALERA DE TANGO;2005;20730.66667;5
01/06/2005;CALERA DE TANGO;2005;20775.33333;6
01/07/2005;CALERA DE TANGO;2005;20820;7
01/08/2005;CALERA DE TANGO;2005;20864.66667;8
01/09/2005;CALERA DE TANGO;2005;20909.33333;9
01/10/2005;CALERA DE TANGO;2005;20954;10
01/11/2005;CALERA DE TANGO;2005;20998.66667;11
01/12/2005;CALERA DE TANGO;2005;21043.33333;12
01/01/2006;CALERA DE TANGO;2006;21088;1
01/02/2006;CALERA DE TANGO;2006;21132.75;2
01/03/2006;CALERA DE TANGO;2006;21177.5;3
01/04/2006;CALERA DE TANGO;2006;21222.25;4
01/05/2006;CALERA DE TANGO;2006;21267;5
01/06/2006;CALERA DE TANGO;2006;21311.75;6
01/07/2006;CALERA DE TANGO;2006;21356.5;7
01/08/2006;CALERA DE TANGO;2006;21401.25;8
01/09/2006;CALERA DE TANGO;2006;21446;9
01/10/2006;CALERA DE TANGO;2006;21490.75;10
01/11/2006;CALERA DE TANGO;2006;21535.5;11
01/12/2006;CALERA DE TANGO;2006;21580.25;12
01/01/2007;CALERA DE TANGO;2007;21625;1
01/02/2007;CALERA DE TANGO;2007;21669.58333;2
01/03/2007;CALERA DE TANGO;2007;21714.16667;3
01/04/2007;CALERA DE TANGO;2007;21758.75;4
01/05/2007;CALERA DE TANGO;2007;21803.33333;5
01/06/2007;CALERA DE TANGO;2007;21847.91667;6
01/07/2007;CALERA DE TANGO;2007;21892.5;7
01/08/2007;CALERA DE TANGO;2007;21937.08333;8
01/09/2007;CALERA DE TANGO;2007;21981.66667;9
01/10/2007;CALERA DE TANGO;2007;22026.25;10
01/11/2007;CALERA DE TANGO;2007;22070.83333;11
01/12/2007;CALERA DE TANGO;2007;22115.41667;12
01/01/2008;CALERA DE TANGO;2008;22160;1
01/02/2008;CALERA DE TANGO;2008;22204.41667;2
01/03/2008;CALERA DE TANGO;2008;22248.83333;3
01/04/2008;CALERA DE TANGO;2008;22293.25;4
01/05/2008;CALERA DE TANGO;2008;22337.66667;5
01/06/2008;CALERA DE TANGO;2008;22382.08333;6
01/07/2008;CALERA DE TANGO;2008;22426.5;7
01/08/2008;CALERA DE TANGO;2008;22470.91667;8
01/09/2008;CALERA DE TANGO;2008;22515.33333;9
01/10/2008;CALERA DE TANGO;2008;22559.75;10
01/11/2008;CALERA DE TANGO;2008;22604.16667;11
01/12/2008;CALERA DE TANGO;2008;22648.58333;12
01/01/2009;CALERA DE TANGO;2009;22693;1
01/02/2009;CALERA DE TANGO;2009;22735.91667;2
01/03/2009;CALERA DE TANGO;2009;22778.83333;3
01/04/2009;CALERA DE TANGO;2009;22821.75;4
01/05/2009;CALERA DE TANGO;2009;22864.66667;5
01/06/2009;CALERA DE TANGO;2009;22907.58333;6
01/07/2009;CALERA DE TANGO;2009;22950.5;7
01/08/2009;CALERA DE TANGO;2009;22993.41667;8
01/09/2009;CALERA DE TANGO;2009;23036.33333;9
01/10/2009;CALERA DE TANGO;2009;23079.25;10
01/11/2009;CALERA DE TANGO;2009;23122.16667;11
01/12/2009;CALERA DE TANGO;2009;23165.08333;12
01/01/2010;CALERA DE TANGO;2010;23208;1
01/02/2010;CALERA DE TANGO;2010;23251.25;2
01/03/2010;CALERA DE TANGO;2010;23294.5;3
01/04/2010;CALERA DE TANGO;2010;23337.75;4
01/05/2010;CALERA DE TANGO;2010;23381;5
01/06/2010;CALERA DE TANGO;2010;23424.25;6
01/07/2010;CALERA DE TANGO;2010;23467.5;7
01/08/2010;CALERA DE TANGO;2010;23510.75;8
01/09/2010;CALERA DE TANGO;2010;23554;9
01/10/2010;CALERA DE TANGO;2010;23597.25;10
01/11/2010;CALERA DE TANGO;2010;23640.5;11
01/12/2010;CALERA DE TANGO;2010;23683.75;12
01/01/2011;CALERA DE TANGO;2011;23727;1
01/02/2011;CALERA DE TANGO;2011;23769.58333;2
01/03/2011;CALERA DE TANGO;2011;23812.16667;3
01/04/2011;CALERA DE TANGO;2011;23854.75;4
01/05/2011;CALERA DE TANGO;2011;23897.33333;5
01/06/2011;CALERA DE TANGO;2011;23939.91667;6
01/07/2011;CALERA DE TANGO;2011;23982.5;7
01/08/2011;CALERA DE TANGO;2011;24025.08333;8
01/09/2011;CALERA DE TANGO;2011;24067.66667;9
01/10/2011;CALERA DE TANGO;2011;24110.25;10
01/11/2011;CALERA DE TANGO;2011;24152.83333;11
01/12/2011;CALERA DE TANGO;2011;24195.41667;12
01/01/2012;CALERA DE TANGO;2012;24238;1
01/02/2012;CALERA DE TANGO;2012;24278.16667;2
01/03/2012;CALERA DE TANGO;2012;24318.33333;3
01/04/2012;CALERA DE TANGO;2012;24358.5;4
01/05/2012;CALERA DE TANGO;2012;24398.66667;5
01/06/2012;CALERA DE TANGO;2012;24438.83333;6
01/07/2012;CALERA DE TANGO;2012;24479;7
01/08/2012;CALERA DE TANGO;2012;24519.16667;8
01/09/2012;CALERA DE TANGO;2012;24559.33333;9
01/10/2012;CALERA DE TANGO;2012;24599.5;10
01/11/2012;CALERA DE TANGO;2012;24639.66667;11
01/12/2012;CALERA DE TANGO;2012;24679.83333;12
01/01/2013;CALERA DE TANGO;2013;24720;1
01/02/2013;CALERA DE TANGO;2013;24759.91667;2
01/03/2013;CALERA DE TANGO;2013;24799.83333;3
01/04/2013;CALERA DE TANGO;2013;24839.75;4
01/05/2013;CALERA DE TANGO;2013;24879.66667;5
01/06/2013;CALERA DE TANGO;2013;24919.58333;6
01/07/2013;CALERA DE TANGO;2013;24959.5;7
01/08/2013;CALERA DE TANGO;2013;24999.41667;8
01/09/2013;CALERA DE TANGO;2013;25039.33333;9
01/10/2013;CALERA DE TANGO;2013;25079.25;10
01/11/2013;CALERA DE TANGO;2013;25119.16667;11
01/12/2013;CALERA DE TANGO;2013;25159.08333;12
01/01/2014;CALERA DE TANGO;2014;25199;1
01/02/2014;CALERA DE TANGO;2014;25239.25;2
01/03/2014;CALERA DE TANGO;2014;25279.5;3
01/04/2014;CALERA DE TANGO;2014;25319.75;4
01/05/2014;CALERA DE TANGO;2014;25360;5
01/06/2014;CALERA DE TANGO;2014;25400.25;6
01/07/2014;CALERA DE TANGO;2014;25440.5;7
01/08/2014;CALERA DE TANGO;2014;25480.75;8
01/09/2014;CALERA DE TANGO;2014;25521;9
01/10/2014;CALERA DE TANGO;2014;25561.25;10
01/11/2014;CALERA DE TANGO;2014;25601.5;11
01/12/2014;CALERA DE TANGO;2014;25641.75;12
01/01/2015;CALERA DE TANGO;2015;25682;1
01/02/2015;CALERA DE TANGO;2015;25722.91667;2
01/03/2015;CALERA DE TANGO;2015;25763.83333;3
01/04/2015;CALERA DE TANGO;2015;25804.75;4
01/05/2015;CALERA DE TANGO;2015;25845.66667;5
01/06/2015;CALERA DE TANGO;2015;25886.58333;6
01/07/2015;CALERA DE TANGO;2015;25927.5;7
01/08/2015;CALERA DE TANGO;2015;25968.41667;8
01/09/2015;CALERA DE TANGO;2015;26009.33333;9
01/10/2015;CALERA DE TANGO;2015;26050.25;10
01/11/2015;CALERA DE TANGO;2015;26091.16667;11
01/12/2015;CALERA DE TANGO;2015;26132.08333;12
01/01/2016;CALERA DE TANGO;2016;26173;1
01/02/2016;CALERA DE TANGO;2016;26217.25;2
01/03/2016;CALERA DE TANGO;2016;26261.5;3
01/04/2016;CALERA DE TANGO;2016;26305.75;4
01/05/2016;CALERA DE TANGO;2016;26350;5
01/06/2016;CALERA DE TANGO;2016;26394.25;6
01/07/2016;CALERA DE TANGO;2016;26438.5;7
01/08/2016;CALERA DE TANGO;2016;26482.75;8
01/09/2016;CALERA DE TANGO;2016;26527;9
01/10/2016;CALERA DE TANGO;2016;26571.25;10
01/11/2016;CALERA DE TANGO;2016;26615.5;11
01/12/2016;CALERA DE TANGO;2016;26659.75;12
01/01/2017;CALERA DE TANGO;2017;26704;1
01/02/2017;CALERA DE TANGO;2017;26754.41667;2
01/03/2017;CALERA DE TANGO;2017;26804.83333;3
01/04/2017;CALERA DE TANGO;2017;26855.25;4
01/05/2017;CALERA DE TANGO;2017;26905.66667;5
01/06/2017;CALERA DE TANGO;2017;26956.08333;6
01/07/2017;CALERA DE TANGO;2017;27006.5;7
01/08/2017;CALERA DE TANGO;2017;27056.91667;8
01/09/2017;CALERA DE TANGO;2017;27107.33333;9
01/10/2017;CALERA DE TANGO;2017;27157.75;10
01/11/2017;CALERA DE TANGO;2017;27208.16667;11
01/12/2017;CALERA DE TANGO;2017;27258.58333;12
01/01/2018;CALERA DE TANGO;2018;27309;1
01/02/2018;CALERA DE TANGO;2018;27359.33333;2
01/03/2018;CALERA DE TANGO;2018;27409.66667;3
01/04/2018;CALERA DE TANGO;2018;27460;4
01/05/2018;CALERA DE TANGO;2018;27510.33333;5
01/06/2018;CALERA DE TANGO;2018;27560.66667;6
01/07/2018;CALERA DE TANGO;2018;27611;7
01/08/2018;CALERA DE TANGO;2018;27661.33333;8
01/09/2018;CALERA DE TANGO;2018;27711.66667;9
01/10/2018;CALERA DE TANGO;2018;27762;10
01/11/2018;CALERA DE TANGO;2018;27812.33333;11
01/12/2018;CALERA DE TANGO;2018;27862.66667;12
01/01/2019;CALERA DE TANGO;2019;27913;1
01/02/2019;CALERA DE TANGO;2019;27964;2
01/03/2019;CALERA DE TANGO;2019;28015;3
01/04/2019;CALERA DE TANGO;2019;28066;4
01/05/2019;CALERA DE TANGO;2019;28117;5
01/06/2019;CALERA DE TANGO;2019;28168;6
01/07/2019;CALERA DE TANGO;2019;28219;7
01/08/2019;CALERA DE TANGO;2019;28270;8
01/09/2019;CALERA DE TANGO;2019;28321;9
01/10/2019;CALERA DE TANGO;2019;28372;10
01/11/2019;CALERA DE TANGO;2019;28423;11
01/12/2019;CALERA DE TANGO;2019;28474;12
01/01/2020;CALERA DE TANGO;2020;28525;1
01/02/2020;CALERA DE TANGO;2020;28566.16667;2
01/03/2020;CALERA DE TANGO;2020;28607.33333;3
01/04/2020;CALERA DE TANGO;2020;28648.5;4
01/05/2020;CALERA DE TANGO;2020;28689.66667;5
01/06/2020;CALERA DE TANGO;2020;28730.83333;6
01/07/2020;CALERA DE TANGO;2020;28772;7
01/08/2020;CALERA DE TANGO;2020;28813.16667;8
01/09/2020;CALERA DE TANGO;2020;28854.33333;9
01/10/2020;CALERA DE TANGO;2020;28895.5;10
01/11/2020;CALERA DE TANGO;2020;28936.66667;11
01/12/2020;CALERA DE TANGO;2020;28977.83333;12
01/01/2021;CALERA DE TANGO;2021;29019;1
01/02/2021;CALERA DE TANGO;2021;29056.58333;2
01/03/2021;CALERA DE TANGO;2021;29094.16667;3
01/04/2021;CALERA DE TANGO;2021;29131.75;4
01/05/2021;CALERA DE TANGO;2021;29169.33333;5
01/06/2021;CALERA DE TANGO;2021;29206.91667;6
01/07/2021;CALERA DE TANGO;2021;29244.5;7
01/08/2021;CALERA DE TANGO;2021;29282.08333;8
01/09/2021;CALERA DE TANGO;2021;29319.66667;9
01/10/2021;CALERA DE TANGO;2021;29357.25;10
01/11/2021;CALERA DE TANGO;2021;29394.83333;11
01/12/2021;CALERA DE TANGO;2021;29432.41667;12
01/01/2022;CALERA DE TANGO;2022;29470;1
01/02/2022;CALERA DE TANGO;2022;29504.16667;2
01/03/2022;CALERA DE TANGO;2022;29538.33333;3
01/04/2022;CALERA DE TANGO;2022;29572.5;4
01/05/2022;CALERA DE TANGO;2022;29606.66667;5
01/06/2022;CALERA DE TANGO;2022;29640.83333;6
01/07/2022;CALERA DE TANGO;2022;29675;7
01/08/2022;CALERA DE TANGO;2022;29709.16667;8
01/09/2022;CALERA DE TANGO;2022;29743.33333;9
01/10/2022;CALERA DE TANGO;2022;29777.5;10
01/11/2022;CALERA DE TANGO;2022;29811.66667;11
01/12/2022;CALERA DE TANGO;2022;29845.83333;12
01/01/2023;CALERA DE TANGO;2023;29880;1
01/02/2023;CALERA DE TANGO;2023;29913.58333;2
01/03/2023;CALERA DE TANGO;2023;29947.16667;3
01/04/2023;CALERA DE TANGO;2023;29980.75;4
01/05/2023;CALERA DE TANGO;2023;30014.33333;5
01/06/2023;CALERA DE TANGO;2023;30047.91667;6
01/07/2023;CALERA DE TANGO;2023;30081.5;7
01/08/2023;CALERA DE TANGO;2023;30115.08333;8
01/09/2023;CALERA DE TANGO;2023;30148.66667;9
01/10/2023;CALERA DE TANGO;2023;30182.25;10
01/11/2023;CALERA DE TANGO;2023;30215.83333;11
01/12/2023;CALERA DE TANGO;2023;30249.41667;12
01/01/2024;CALERA DE TANGO;2024;30283;1
01/02/2024;CALERA DE TANGO;2024;30315.91667;2
01/03/2024;CALERA DE TANGO;2024;30348.83333;3
01/04/2024;CALERA DE TANGO;2024;30381.75;4
01/05/2024;CALERA DE TANGO;2024;30414.66667;5
01/06/2024;CALERA DE TANGO;2024;30447.58333;6
01/07/2024;CALERA DE TANGO;2024;30480.5;7
01/08/2024;CALERA DE TANGO;2024;30513.41667;8
01/09/2024;CALERA DE TANGO;2024;30546.33333;9
01/10/2024;CALERA DE TANGO;2024;30579.25;10
01/11/2024;CALERA DE TANGO;2024;30612.16667;11
01/12/2024;CALERA DE TANGO;2024;30645.08333;12
01/01/2025;CALERA DE TANGO;2025;30678;1
01/02/2025;CALERA DE TANGO;2025;30709.83333;2
01/03/2025;CALERA DE TANGO;2025;30741.66667;3
01/04/2025;CALERA DE TANGO;2025;30773.5;4
01/05/2025;CALERA DE TANGO;2025;30805.33333;5
01/06/2025;CALERA DE TANGO;2025;30837.16667;6
01/07/2025;CALERA DE TANGO;2025;30869;7
01/08/2025;CALERA DE TANGO;2025;30900.83333;8
01/09/2025;CALERA DE TANGO;2025;30932.66667;9
01/10/2025;CALERA DE TANGO;2025;30964.5;10
01/11/2025;CALERA DE TANGO;2025;30996.33333;11
01/12/2025;CALERA DE TANGO;2025;31028.16667;12
01/01/2026;CALERA DE TANGO;2026;31060;1
01/02/2026;CALERA DE TANGO;2026;31090.66667;2
01/03/2026;CALERA DE TANGO;2026;31121.33333;3
01/04/2026;CALERA DE TANGO;2026;31152;4
01/05/2026;CALERA DE TANGO;2026;31182.66667;5
01/06/2026;CALERA DE TANGO;2026;31213.33333;6
01/07/2026;CALERA DE TANGO;2026;31244;7
01/08/2026;CALERA DE TANGO;2026;31274.66667;8
01/09/2026;CALERA DE TANGO;2026;31305.33333;9
01/10/2026;CALERA DE TANGO;2026;31336;10
01/11/2026;CALERA DE TANGO;2026;31366.66667;11
01/12/2026;CALERA DE TANGO;2026;31397.33333;12
01/01/2027;CALERA DE TANGO;2027;31428;1
01/02/2027;CALERA DE TANGO;2027;31457.58333;2
01/03/2027;CALERA DE TANGO;2027;31487.16667;3
01/04/2027;CALERA DE TANGO;2027;31516.75;4
01/05/2027;CALERA DE TANGO;2027;31546.33333;5
01/06/2027;CALERA DE TANGO;2027;31575.91667;6
01/07/2027;CALERA DE TANGO;2027;31605.5;7
01/08/2027;CALERA DE TANGO;2027;31635.08333;8
01/09/2027;CALERA DE TANGO;2027;31664.66667;9
01/10/2027;CALERA DE TANGO;2027;31694.25;10
01/11/2027;CALERA DE TANGO;2027;31723.83333;11
01/12/2027;CALERA DE TANGO;2027;31753.41667;12
01/01/2028;CALERA DE TANGO;2028;31783;1
01/02/2028;CALERA DE TANGO;2028;31811.33333;2
01/03/2028;CALERA DE TANGO;2028;31839.66667;3
01/04/2028;CALERA DE TANGO;2028;31868;4
01/05/2028;CALERA DE TANGO;2028;31896.33333;5
01/06/2028;CALERA DE TANGO;2028;31924.66667;6
01/07/2028;CALERA DE TANGO;2028;31953;7
01/08/2028;CALERA DE TANGO;2028;31981.33333;8
01/09/2028;CALERA DE TANGO;2028;32009.66667;9
01/10/2028;CALERA DE TANGO;2028;32038;10
01/11/2028;CALERA DE TANGO;2028;32066.33333;11
01/12/2028;CALERA DE TANGO;2028;32094.66667;12
01/01/2029;CALERA DE TANGO;2029;32123;1
01/02/2029;CALERA DE TANGO;2029;32149.41667;2
01/03/2029;CALERA DE TANGO;2029;32175.83333;3
01/04/2029;CALERA DE TANGO;2029;32202.25;4
01/05/2029;CALERA DE TANGO;2029;32228.66667;5
01/06/2029;CALERA DE TANGO;2029;32255.08333;6
01/07/2029;CALERA DE TANGO;2029;32281.5;7
01/08/2029;CALERA DE TANGO;2029;32307.91667;8
01/09/2029;CALERA DE TANGO;2029;32334.33333;9
01/10/2029;CALERA DE TANGO;2029;32360.75;10
01/11/2029;CALERA DE TANGO;2029;32387.16667;11
01/12/2029;CALERA DE TANGO;2029;32413.58333;12
01/01/2030;CALERA DE TANGO;2030;32440;1
01/02/2030;CALERA DE TANGO;2030;32466.91667;2
01/03/2030;CALERA DE TANGO;2030;32493.83333;3
01/04/2030;CALERA DE TANGO;2030;32520.75;4
01/05/2030;CALERA DE TANGO;2030;32547.66667;5
01/06/2030;CALERA DE TANGO;2030;32574.58333;6
01/07/2030;CALERA DE TANGO;2030;32601.5;7
01/08/2030;CALERA DE TANGO;2030;32628.41667;8
01/09/2030;CALERA DE TANGO;2030;32655.33333;9
01/10/2030;CALERA DE TANGO;2030;32682.25;10
